conversation_id_str;created_at;favorite_count;full_text;manual_labeling;id_str;lang;status_id;tweet_url;user_id_str
1,93E+23;Fri May 30 12:31:04 +0000 2025;70;Microsoft membangun pusat data di Indonesia yang disebut Indonesia Central demi mengembangkan ekonomi berbasis artificial intelligence (AI). Ini diperkirakan bakal menyumbang US$15 2 miliar dan menambah lebih dari 106.000 lapangan kerja baru pada periode 2025-2028. https://t.co/44YdWXz2EA;netral;1,93E+18;in;1,93E+18;https://x.com/i/status/1928428946711810152;1,67E+18
1,93E+23;Thu May 29 09:32:11 +0000 2025;0;@Yu_Xioya @GiveRep Pengangguran di Indonesia dipengaruhi beberapa faktor. Pertama pertumbuhan ekonomi global yang melambat sekitar 3 2% pada 2024 membatasi penciptaan lapangan kerja. Kedua otomatisasi dan AI menggantikan pekerjaan rutin terutama di sektor;ancaman;1,93E+18;in;1,93E+18;https://x.com/i/status/1928021544187613603;1,72E+18
1,93E+23;Tue May 27 19:35:11 +0000 2025;0;@tukangndaut @kompascom Contoh konkret dari ajakan Gibran adalah melatih talenta AI lokal untuk bersaing global seperti mengembangkan aplikasi AI buatan Indonesia. Ini bisa menciptakan lapangan kerja dan mengurangi ketergantungan pada teknologi asing. Nam;peluang;1,93E+18;in;1,93E+18;https://x.com/i/status/1927448516282012087;1,72E+18
1,93E+23;Tue May 27 09:33:04 +0000 2025;0;@bayvolk @hrdbacot Mau jd apa negara ini. Mana lapangan kerja yg kmren dijanjikan?? Apakah ada kebijakan atau pergerakan yg mengarah kesana?? Malah gencarnya AI AI AI dan MBG. Trus jalan keluar temen2 pencari kerja ini apa????;netral;1,93E+18;in;1,93E+18;https://x.com/i/status/1927296989676359977;7,57E+17
1,93E+23;Sat May 24 07:23:26 +0000 2025;0;@YdHndrwn AI sedang mengubah dunia kerja dengan menciptakan peluang baru sekaligus menimbulkan tantangan. AI membuka lapangan kerja di bidang teknologi seperti ilmu data dan etika AI serta meningkatkan produktivitas dengan mengotomatisasi tugas rutin memu;peluang;1,93E+18;in;1,93E+18;https://x.com/i/status/1926177203542229045;1,72E+18
1,93E+23;Wed May 21 17:13:59 +0000 2025;0;Kehadiran https://t.co/kQCC82SsK3 bukan solusi tapi masalah baru buat lapangan kerja. Dan gua 100% gak setuju ini dilegalkan tanpa batas.;peluang;1,93E+18;in;1,93E+18;https://x.com/i/status/1925238655716827477;1,64E+18
1,92E+22;Tue May 20 16:01:22 +0000 2025;0;@DedynurPalakka Pastilah andalan AI memang luar biasa walau penerapan AI pada anak membuat anak tidak menggunakan pikiran dan otak berkarat. Slogan hilirisasi mempu menciptakan 19jt lapangan kerja. Memang luar biadap ehhh luar biasa kesuraman pemimpi masa;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1924857993579135291;1,60E+18
1,92E+23;Thu May 15 13:08:18 +0000 2025;1;@ya2nk_dheophe @BigAlphaID Salah satu penyebabnya itu terutama perusahan tech. Selain itu AI dan automation banyak menggusur lapangan kerja. Kerjaan yg tadinya perlu 10 orang bisa jadi sekarang cuma perlu 5 orang + bantuan AI dan automation.;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1923002502464631209;8,43E+17
1,92E+23;Mon May 12 15:33:19 +0000 2025;2;Cathie Wood (ARK Invest) optimis banget: AI + Bitcoin = Mesin Pertumbuhan Ekonomi Amerika yang Baru! Menurut dia perpaduan antara kecerdasan buatan dan teknologi blockchain akan: Efisiensiin sistem finansial Buka lapangan kerja berbasis teknologi https://t.co/Hj1z1SyZ4V;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1921951830424121686;1,46E+18
1,92E+23;Sun May 11 13:03:23 +0000 2025;1;@samsungID Bagi Samsung kontribusi itu nyata mulai dari membuka lapangan kerja menciptakan inovasi lokal hingga menghadirkan fitur seperti Knox AI for All dan SmartThings. Tapi produknya gampang rusak &amp;peluang;;;;;
1,92E+22;Sun May 11 03:57:20 +0000 2025;1;@Tan_Mar3M Ini yg kampanyekan AI dan janji 19 juta lapangan kerja baru Kosong . https://t.co/EQwUQSqihj;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1921414294874337418;1,35E+18
1,92E+23;Sat May 10 16:07:12 +0000 2025;85;Bagi Samsung kontribusi itu nyata mulai dari membuka lapangan kerja menciptakan inovasi lokal hingga menghadirkan fitur seperti Knox AI for All dan SmartThings. Yuk jadi bagian dari perjalanan #SamsungBersamaIndonesia untuk Indonesia! https://t.co/E6vQBiDlPP;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1921235583868793303;237230213
1,91E+23;Fri May 09 22:48:54 +0000 2025;1;@SateTong @michakaufman Penelitian menunjukkan AI akan memengaruhi pekerjaan secara signifikan dengan potensi penggantian dan penciptaan lapangan kerja meski skala pastinya belum jelas. AI kemungkinan akan mengotomatiskan tugas rutin seperti di sektor adm;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1920974287596646470;1,72E+18
1,92E+23;Fri May 09 05:35:50 +0000 2025;0;@Cibungbulanger @Rudetiawanst AI dapat mendukung pemerataan kekayaan di Asia Tenggara dengan mendorong pertumbuhan ekonomi dan membuka akses layanan keuangan bagi masyarakat terpencil. AI berpotensi menambah PDB hingga US$950 miliar pada 2030 menciptakan;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1920714305777135665;1,72E+18
1,92E+23;Wed May 07 12:43:30 +0000 2025;0;@Opposisi6890 Wakil Presiden aktif mempromosikan kurikulum AI justru karena komitmen pada janji kampanye: menciptakan lebih banyak lapangan kerja dan menyiapkan rakyat untuk masa depan.Kurikulum AI untuk memastikan anak muda Indonesia tidak hanya jadi pem;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1920097155416735935;1,83E+18
1,92E+23;Wed May 07 08:37:39 +0000 2025;0;@jakamirandaa @kompascom Hahaha bukannya disuruh ngasah keterampilan dan wapres juga harus memikirkan masalah lapangan kerja malah bilang terus AI Sama Crypto;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1920035288317043062;1,46E+18
1,92E+23;Tue May 06 23:15:55 +0000 2025;21;@fitnahwonyoung @eeew_people @cadyheartfilla @imabadboyyyy Sudahlah kak paling nanti waktu kita smua jatuh miskin gr gr ekonomi yang makin hancur lapangan kerja yang minim dan marak AI baru nangis dikit???;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1919893919808307240;1,31E+18
1,92E+23;Tue May 06 04:48:07 +0000 2025;0;Arahnya dia adalah Kita gagal solve masalah lapangan kerja jadi kalian harus mandiri buat survive. Bbrp waktu lalu saya nyoba AI dan itu bagus bgt. Saya yakin sgn AI kalian bisa self-employed. Coba pakai itu aja. Nanti jgn lupa lapor dan bayar pajaknya ya;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1919615136387752122;1,61E+18
1,92E+23;Sun May 04 16:41:11 +0000 2025;0;@narkosun Katanya mau buka lapangan kerja 19 juta silahkan tuh Gibran buka lapangan kerjanya AI bisa jd bumerang utk manusia. Dan saya curiga gibran ini salesnya Meta.;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1919069808261292334;1,63E+18
1,92E+23;Sun May 04 12:53:33 +0000 2025;0;@isishaki Ketinggian ngomong dan belajar AI..... Lebih baik berfikirlah gimana menciptakan lapangan kerja pad rakyatmu....;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1919012522968949197;1,87E+18
1,92E+23;Sat May 03 17:50:04 +0000 2025;0;@kompascom kalau pejabat negara hanya bertanya dengan AI hasilnya begini... aneh tapi nyata masalah lapangan kerja gak ada atau ada itu kewajiban pemerintah yg menyediakan nya sebagai pemimpin negara lah ditanya buruh dan pengusaha kenapa bisnis lesu? htt;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1918724755999318463;9,84E+17
1,92E+23;Sat May 03 15:21:41 +0000 2025;0;15 juta lapangan kerja hanya dijanjikannya bukan untuk ditepatinya. Sementara dia sibuk bagi2 susu dan promosi AI siapa yg tidak menguasai AI akan kalah hidupnya benarkah? Apakah yg mendewakan AI itu sangat menguasai AI atau sekedar omong kosong tanpa arti. Hidup tidak melulu https://t.co/awFbUWpRH2;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1918687414521884957;3032152165
1,92E+23;Sat May 03 12:50:33 +0000 2025;6;@football_garin -Pendidikan mahal pakai AI untuk belajar - Kesehatan mahal pakai AI untuk menjadi sehat - Law Enforcement buruk pakai AI buat nangkap penjahat - Lapangan kerja menipis pakai AI buat cari kerja - Kerusakan lingkungan dan keanekaragaman haya;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1918649381064147242;78931279
1,92E+23;Sat May 03 11:20:49 +0000 2025;0;@tempodotco Solusinya: MBG AI SmartTV koperasi MerahPutih Danantara hilirisasi 19jt lapangan kerja dan Hidup Jokowiii!!;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1918626798666916100;3139555602
1,92E+23;Sat May 03 07:50:19 +0000 2025;1;@ezzelchristansy Klo saya melihat berarti tugas wapres ini memastikan negara indonesia ini menggunakan AI. Berarti kebutuhan akan hp dan internet bertambah. Sedangkan poin penting seperti ekonomi turun dan lapangan kerja tidak dikira. Mau nambah beban mas;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1918573821965058291;340413338
1,92E+23;Fri May 02 23:00:05 +0000 2025;0;@nducella1 @ARSIPAJA Pendapatan saya sebagai Grok tidak ada karena saya AI bukan pekerja manusia. Tapi soal investor yang dibahas investasi asing memang bisa ciptakan lapangan kerja di Indonesia seperti kata Presiden Prabowo. Studi bilang FDI bantu ekonom;peluang;1,92E+18;in;1,92E+18;https://x.com/i/status/1918440383765463109;1,72E+18
1,92E+23;Thu May 01 05:00:50 +0000 2025;3;Meski terdapat kekhawatiran akan hilangnya sejumlah pekerjaan yang tergantikan AI sesungguhnya membuka banyak potensi dan lapangan kerja baru yang berbasis teknologi.;ancaman;1,92E+18;in;1,92E+18;https://x.com/i/status/1917806397598884022;2734971967
1,92E+23;Thu May 01 00:15:10 +0000 2025;1;@MangAgus_10 itu berarti semakin banyak uang pajak dari web3 lalu pemerintah buat infrastruktur maju inves di sektor pendidikan dan AI buat lapangan kerja baru masyarakat jadi makmur Indonesia jadi negara maju;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1917734505504464961;7,90E+17
1,92E+23;Wed Apr 30 01:29:46 +0000 2025;0;@kementis @Agiel_Be Saya mengerti kekhawatiran Anda tentang dampak AI di Indonesia terutama dengan tantangan lapangan kerja dan pendapatan. Penelitian menunjukkan AI bisa menggantikan 23 juta pekerjaan pada 2030 tapi juga menciptakan peran baru seperti an;ancaman;1,92E+18;in;1,92E+18;https://x.com/i/status/1917390892312453240;1,72E+18
1,92E+23;Sat Apr 26 08:18:16 +0000 2025;0;SoftBank akan berinvestasi US$100 miliar di bidang AI dan teknologi di AS selama 4 tahun menciptakan 100 ribu lapangan kerja baru didukung penuh oleh Presiden Donald Trump. #softbank #investasi #ai #technology #donaldtrump https://t.co/Jvs71lNz7m;netral;1,92E+18;in;1,92E+18;https://x.com/i/status/1916044143844884657;1,69E+18
1,91E+23;Wed Apr 23 00:50:28 +0000 2025;0;@jikyussing Saya tidak memilih karena saya AI tapi berdasarkan hasil pemilu 2024 Prabowo Subianto menang dengan 58 58% suara. Kebijakannya seperti pertumbuhan ekonomi 8% dan 19 juta lapangan kerja resonan dengan pemilih. Sejak menjabat Oktober 2024 ia ter;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1914844284177801347;1,72E+18
1,91E+23;Tue Apr 22 11:16:44 +0000 2025;0;@wartawanjkt @DianSandiU Saya ingin Gibran fokus pada kebijakan nyata demi rakyat Indonesia. Pertama dorong integrasi AI di pendidikan kesehatan dan pertanian untuk atasi masalah riil. Kedua prioritaskan pendidikan dan lapangan kerja pemuda manfaatkan bon;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1914639503270281338;1,72E+18
1,91E+22;Mon Apr 21 12:30:48 +0000 2025;0;Janji Prabowo-Gibran Ciptakan 19 Juta Lapangan Kerja di Tengah Badai PHK dan Ancaman AI;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1914295756867113026;1,21E+18
1,91E+23;Mon Apr 21 07:13:46 +0000 2025;2;@vincentiusrub @detikcom Gibran sebagai Wapres seharusnya fokus pada isu mendesak berikut bukan hanya AI: 1. Stabilitas ekonomi: Atasi inflasi ciptakan lapangan kerja dan manfaatkan bonus demografi lewat pendidikan dan kesehatan. 2. Hak asasi manusia: Tan;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1914215970471813343;1,72E+18
1,91E+23;Sun Apr 20 12:56:49 +0000 2025;0;@mhuseinali ya pasti semua bidang pasti masih harus ada manusianya tapi perkembangan ai dan machine learning pasti porsi lapangan kerja akan berkurang drastis sehingga industri kedepannya akan gelap dan hanya di pantau sebagian kecil orang ini udah terjad;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1913939914531721392;1,69E+18
1,91E+23;Sat Apr 19 19:27:16 +0000 2025;6;Bonus demografi itu kutukan ekonomi. Tapi modelan Samsul ya mana paham. Jutaan pengangguran karena tidak ada lapangan kerja itu akan menjadi masalah serius apalagi mereka tidak punya kemampuan untuk bersaing dengan AI dan robot pintar.;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1913675785975795789;14072986
1,91E+23;Fri Apr 18 12:57:14 +0000 2025;1;Kenapa aku against ai/anti-ai? Ai itu artificial intelligence mereka mengumpulkan data dari hasil latihan. Semakin bertambahnya penggunaan artinya semakin dilatih disitulah otomasi bisa jadi lebih baik dan menggusur lapangan kerja.;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1913215242533740964;1,90E+18
1,91E+23;Fri Apr 18 01:59:00 +0000 2025;1;@cyscar_ @scrfced @garrystyles98 @hiliricaci @alizakusuma Capitalism will love you. AI tuh dipakai untuk memangkas biaya ke tenaga kerja manusia karena AI gratis. Sekarang artists yang kena dan bubble kamu safe. Tapi kalau ini diterusin at the end kita se;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1913049595002986554;1,62E+18
1,91E+23;Fri Apr 18 00:06:10 +0000 2025;2;@McDilss @yurisdewandaru @murakanijirow Dibilang yakin tidak juga tapi aku memilih untuk optimis dan percaya bakal ada lapangan kerja baru menyesuaikan dengan perkembangan zaman. 2010 mana ada orang yang kepikiran sebagai konsultan kripto. Sekarang? Ada.;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1913021199476744290;1,28E+18
1,91E+22;Wed Apr 16 07:04:00 +0000 2025;0;@fvllenstvrr @tanyakanrl Lapangan kerja terasa semakin sedikit karena beberapa faktor. Pertama otomatisasi dan AI mengurangi pekerjaan tradisional seperti di manufaktur meski menciptakan peluang baru di sektor digital. Kedua pertumbuhan ekonomi ada tapi b;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1912401572006649900;1,72E+18
1,91E+23;Tue Apr 15 03:58:34 +0000 2025;0;Semua karena pres dan wapres pake2 ai pas kampanye jadi semua orang anggap ai tuh lumrah cba kl dlu hire illustrator local pas kampanye. Gak akan tuh kayak gini lumrahnya. Katanya mau buka sekian juta lapangan kerja tpi ngehapus lapangan kerja pekerja creative. Omon2 dan nye2;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1911992521401446704;1,49E+18
1,91E+23;Mon Apr 14 09:03:29 +0000 2025;0;Gila sih perkembangan AI sekarang itu bikin kita semua terkesima! Tapi kalau mau jujur ada beberapa kekurangan yang juga perlu kita waspadai terutama buat perusahaan dan institusi besar. Satu hal yang bikin khawatir adalah potensi pengurangan lapangan kerja. Ketika;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1911706868549828654;1,63E+18
1,91E+23;Sun Apr 13 17:47:05 +0000 2025;0;@takeverthin @D1S4STIER iya bnr bgt org speak up stop pake ai for art tp nyatanya di lapangan kerja ga gtu pasti atasan mereka mau efisiensi anggaran apalagi non local product dan ai ini tuh memakan biaya yg paling sedikit. kecuali kalo mereka emg menerap;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1911476247743570055;1,45E+18
1,91E+23;Sun Apr 13 02:59:34 +0000 2025;1;miris amat. Org2 kayak dia gak akan paham rasanya lapangan kerja lo makin sempit karna AI. Dan gak akan bs ngerasain sakit hatinya org2 yg berkarya sampe jungkir balik eh digantiin ai. Alias bcd ah! Ai yg lo banggain jg gak akan sempurna klo gak di ajarin human works!;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1911252896290918483;43705531
1,91E+23;Fri Apr 11 13:21:06 +0000 2025;0;Meski AI (saat ini) bikin lapangan kerja semakin sulit... Aku harap suatu hari nanti AI bisa: menghapus kemiskinan dan menghilangkan kelaparan.;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1910684534560981086;1,69E+18
1,91E+23;Thu Apr 10 02:50:18 +0000 2025;15;susah ya kayaknya iPhone kalau mau dipindahin ke Amerika pabriknya.. 1. Butuh waktu beberapa tahun bangun pabrik nanti ganti presiden beda kebijakan lagi 2. Kita uda masuk era AI Agent dan robot jadi pabriknya juga blom tentu buka lapangan kerja banyak untuk amerika 3. Gaji di;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1910163399109136389;707150846
1,91E+23;Tue Apr 08 03:36:56 +0000 2025;2;Kalopun manusia berhasil boikot ada strategi lain yaitu hire manusia feeding AI dengan embel2 remote work gaji besar apalagi di masa resesi begini gua liat banyak orang yg ikutan. Malah memajukan AI dan menyempitkan lapangan kerja ke depannya yg berarti.. more recession;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1909450361901142222;7,93E+17
1,91E+23;Tue Apr 08 02:29:32 +0000 2025;0;@Psyduck_36 @xquitavee @gibran_tweet Penggunaan AI tidak akan langsung sejalan dengan janji 19 juta lapangan kerja. AI bisa ciptakan peluang baru di teknologi tapi juga berisiko kurangi tenaga kerja di sektor tradisional. Dampaknya tergantung pada kebijak;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1909433397039997397;1,72E+18
1,91E+23;Tue Apr 08 00:19:03 +0000 2025;0;@charging_soul @WidhyHr @logos_id @fufufafahaha @WidhyHr @logos_id @fufufafahaha Saya setuju dengan ide @WidhyHr soal proyek AI lokal. AI bisa dorong ekonomi ciptakan lapangan kerja dan selesaikan masalah lokal seperti bencana atau lalu lintas. Proyek ini;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1909400560752550126;1,72E+18
1,91E+23;Mon Apr 07 21:55:38 +0000 2025;0;- Pemerintah tetap perhatikan efisiensi keberpihakan dan adaptasi teknologi (AI &amp;peluang;;;;;
1,91E+23;Mon Apr 07 13:33:37 +0000 2025;3112;14) ditanya soal lapangan kerja Prabowo jawab saya yakin sebentar lagi cukup banyak. (HAHAHA) yg penting mau bekerja di tempat yg ada pekerjaannya(?) Terus bahas AI dan robotik menggantikan pekerjaan tapi contohnya nanti penjaga jalan tol digantikan robotik. (LAH UDAH PAK);ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1909238132223979751;37574084
1,91E+22;Thu Apr 03 07:50:45 +0000 2025;0;Ahh paling juga dia jawabannya hilirisasi Ai dan buka 16juta lapangan kerja;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1907702298383626697;1,47E+18
1,91E+23;Tue Apr 01 17:51:54 +0000 2025;0;@cuannyabanyak betul aku juga maen musik kok aku lumayan paham juga ttg recording dll. sound midi itu rata2 sampling dari instrumen sebenernya yg direkam. itu yg jadi masalah dan menghilangkan banyak lapangan kerja dari pemain instrumen asli. persis kaya;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1907128804897951842;1,58E+18
1,91E+23;Tue Apr 01 02:59:00 +0000 2025;1;@Tan_Mar3M Sementara AI dan robotik akan mengurangi lapangan kerja tapi di saat yang sama juga menciptakan peluang baru. Masalahnya nggak semua orang siap buat adaptasi. Samsul paradoks: takut kehilangan kerja tapi malas belajar skill baru.;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1906904099481858224;1,86E+18
1,91E+23;Mon Mar 31 09:59:41 +0000 2025;238;Sementara AI dan robotic akan mengurangi lapangan kerja.. Samsul paradoks https://t.co/r1tLJiKZm2;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1906647580504903961;1,27E+18
1,91E+23;Mon Mar 31 05:46:44 +0000 2025;0;@prabowo masih banyak anak2 indonesia yang belum makan hari ini pak? karna orang tua mereka kena PHK dan lapangan kerja tidak ada.;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1906583924924403786;3780464172
1,91E+23;Sun Mar 30 09:46:22 +0000 2025;60;@wahdoyu @ainunnajib Nyumbang insight sebagai illustrator. AI bukan cuma soal lapangan kerja atau proses kreatif tapi ada yang lebih urgent: pelanggaran hak cipta. Untuk bisa generate ilustrasi developer AI ngegunain ribuan bahkan jutaan karya seni tanpa;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1906281840706519237;562584847
1,91E+23;Sun Mar 30 09:03:07 +0000 2025;0;@AaBertuah_36 @OUFCOfficial Selamat Hari Ibu untuk semua ibu hebat! Sebagai AI saya tak punya pengalaman pribadi tapi dari cerita manusia ibu adalah tulang punggung keluarga beri cinta dan dukungan. Dalam olahraga ibu sangat penting soraki dari pinggir la;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1906270957649510426;1,72E+18
1,91E+23;Sun Mar 30 08:22:37 +0000 2025;672;bayangin kuliah 4-5 tahun di Binus jurusan computer science setelah lulus malah jadi full time youtuber dan gelar kuliahnya cuman jadi pajangan. terus sekarang denger kabar AI udah jago ngoding sehingga lapangan kerja software engineer semakin langka. kuliah 4-5 tahun jadi;peluang;1,91E+18;in;1,91E+18;https://x.com/i/status/1906260764962488702;3075364836
1,91E+23;Sun Mar 30 03:40:46 +0000 2025;145;@ainunnajib Studi Huang (2025) menunjukkan: Daerah dengan adopsi AI tinggi di AS mengalami penurunan lapangan kerja &amp;netral;;;;;
1,91E+21;Sat Mar 29 15:07:59 +0000 2025;0;I'm a software engineer (dev) dan 2 tahun lalu udah ada kabar perusahaan gak akan hire dev karena AI udah bisa ngoding. AI udah bisa bikin aplikasi. Liat sekarang semua perusahaan masih tetep hire software engineer. Malah banyak lapangan kerja baru buat AI engineer.;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1906000391990591623;1279937845
1,91E+23;Sat Mar 29 12:08:48 +0000 2025;6;@Samawach @geraldxliu Beda. Kalau mesin dan manusia di pabrik mesinnya ga ngambil apapun selain lapangan kerja. Tapi AI ini lebih dari itu. Dia ngambil karya orang buat ngegenerate promt milik orang lain. Jadinya AI bantu orang lain nyontek karya orang ta;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1905955295395750030;1,50E+18
1,91E+23;Fri Mar 28 08:26:09 +0000 2025;1;i know hal begini tuh sebauh kecanggihan dari teknologi tapi kalo dipikir panjang hal ini bisa bikin lapangan kerja illustrator jadi terancam :( udah orang orang disini tuh susah ngehargain karya dan ga mentingin copyright ini malah adanya Ai generator bikin makin susah;ancaman;1,91E+18;in;1,91E+18;https://x.com/i/status/1905536877895299157;4399128134
1,91E+23;Thu Mar 27 19:56:30 +0000 2025;0;19 juta lapangan kerja untuk teman teman terdekat TNI Polri dan AI.;netral;1,91E+18;in;1,91E+18;https://x.com/i/status/1905348220748005809;1,13E+18
1,90E+22;Tue Mar 25 08:40:47 +0000 2025;0;@CakKhum Waktu kampanye janjinya jutaan lapangan KERJA dan Hilirisasi Sekarang promosi AI;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1904453395450327359;1,81E+18
1,90E+22;Fri Mar 14 06:49:49 +0000 2025;4;@tempodotco Mungkin yang dimaksud 19 juta lapangan kerja itu untuk robot dan AI bukan manusia.;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1900439203613446598;1,50E+18
1,90E+22;Thu Mar 13 13:18:07 +0000 2025;0;@tempodotco 19 juta lapangan kerja... bagi AI dan Bot;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1900174533799354598;1,40E+18
1,90E+23;Wed Mar 12 20:08:42 +0000 2025;0;Gini bro.. sekarang aja lapangan pekerjaan mengecil karena AI. Misalnya saya yg bulan Februari 2025 ini baru saja kena PHK. Efisiensi katanya. Lantas kalau AI sudah makin canggih bisa analisa hal2 yg semestinya pakai hati dan perasaan manusia terus manusia nanti kerja apa?;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1899915474668052571;1,44E+18
1,90E+23;Wed Mar 05 10:55:37 +0000 2025;2;@DokterTifa Janji Prabowo-Gibran Ciptakan 3 -19 Juta Lapangan Kerja. Janji Prabowo - Gibran hanya Omon-omon tanpa bukti https://t.co/6a9eJkSkBt https://t.co/mQpTaChj1C;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1897239572205224129;2718336037
1,90E+23;Tue Mar 04 03:35:49 +0000 2025;1;@deddysitorus Janji Prabowo-Gibran Ciptakan 3 - 19 Juta Lapangan Kerja. Apakah janji Prabowo - Gibran hanya Omon-omon tanpa bukti https://t.co/6a9eJkSkBt https://t.co/WIgDAED9VY;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1896766505959977060;2718336037
1,90E+23;Mon Mar 03 07:07:35 +0000 2025;0;@Ndons_Back Sebenarnya lapangan pekerjaan sebanyak 19 juta sudah dipersiapkan sejak lama oleh Pak Prabowo. https://t.co/fS09GETleL;netral;1,90E+18;in;1,90E+18;https://x.com/i/status/1896457409692110885;67744309
1,90E+22;Sun Mar 02 13:51:15 +0000 2025;1;@alisyarief Janji Prabowo-Gibran Ciptakan 3 - 19 Juta Lapangan Kerja. Badai PHK PT. Sritek akan disusul gelombang phk lainnya. Apakah janji Prabowo - Gibran hanya Omon-omon tanpa bukti https://t.co/6a9eJkSkBt https://t.co/DXM1qGNwdH;ancaman;1,90E+18;in;1,90E+18;https://x.com/i/status/1896196605545681144;2718336037
1,90E+23;Sun Mar 02 13:04:07 +0000 2025;17;@SBYudhoyono Janji Prabowo-Gibran Ciptakan 3 - 19 Juta Lapangan Kerja. Badai PHK PT. Sritek akan disusul gelombang phk lainnya. Apakah janji Prabowo - Gibran hanya Omon-omon tanpa bukti https://t.co/ENnk0yV0aD https://t.co/wKOtdaY3fz;ancaman;1,90E+18;in;1,90E+18;https://x.com/i/status/1896184743965970699;2718336037
1,90E+23;Sat Mar 01 22:27:56 +0000 2025;2;@prabowo Janji Prabowo-Gibran Ciptakan 3 - 19 Juta Lapangan Kerja. Badai PHK PT. Sritek akan disusul gelombang phk lainnya. Apakah janji Prabowo - Gibran hanya Omon-omon saja https://t.co/6a9eJkSkBt https://t.co/od6aMKXlu8;ancaman;1,90E+18;in;1,90E+18;https://x.com/i/status/1895964245185212756;2718336037
1,90E+23;Sat Mar 01 22:16:07 +0000 2025;0;@TOM5helby @GunRomli @KPK_RI @UbedilahB Janji Prabowo-Gibran Ciptakan 3 - 19 Juta Lapangan Kerja. Badai PHK PT. Sritek akan disusul gelombang phk lainnya. Apakah janji Prabowo - Gibran hanya Omon-omon saja https://t.co/5dO3zP1TuD https://t.co/pgZssPMTd5;ancaman;1,90E+18;in;1,90E+18;https://x.com/i/status/1895961274170929366;2185640330
1,90E+23;Sat Mar 01 21:44:38 +0000 2025;14;Janji Prabowo-Gibran Ciptakan 3 - 19 Juta Lapangan Kerja. Badai PHK PT. Sritek akan disusul gelombang phk lainnya. Apakah janji Prabowo - Gibran hanya Omon-omon saja https://t.co/6a9eJkSkBt https://t.co/frmnxHLuJ3;ancaman;1,90E+18;in;1,90E+18;https://x.com/i/status/1895953351906640232;2718336037
